acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
584,2018-06-01,0,0,0,0
584,2018-06-02,1,20.6736958333,0,0
584,2018-06-03,2,263.938723833,2,0
584,2018-06-04,1,284.541500833,2,0
584,2018-06-05,1,134.6358955,0,0
584,2018-06-06,0,0,0,0
584,2018-06-07,0,0,0,0
584,2018-06-08,0,0,0,0
584,2018-06-09,1,451.358687667,2,0
584,2018-06-10,0,0,0,0
584,2018-06-11,1,77.8270158333,0,0
584,2018-06-12,0,0,0,0
584,2018-06-13,0,0,0,0
584,2018-06-14,1,74.77166,1,0
584,2018-06-15,1,50.3170493333,0,0
584,2018-06-16,1,188.368058167,1,0
584,2018-06-17,1,15.891526,0,0
584,2018-06-18,0,0,0,0
584,2018-06-19,2,29.8158381666,1,0
584,2018-06-20,0,0,0,0
584,2018-06-21,1,5.66125266667,0,0
584,2018-06-22,1,4.93391233333,0,0
584,2018-06-23,0,0,0,0
584,2018-06-24,1,12.5174896667,0,0
584,2018-06-25,0,0,0,0
584,2018-06-26,0,0,0,0
584,2018-06-27,0,0,0,0
584,2018-06-28,0,0,0,0
584,2018-06-29,0,0,0,0
584,2018-06-30,0,0,0,0
584,2018-07-01,0,0,0,0
584,2018-07-02,2,26.4588896666,0,0
584,2018-07-03,0,0,0,0
584,2018-07-04,1,10.4580311667,0,0
584,2018-07-05,0,0,0,0
584,2018-07-06,0,0,0,0
584,2018-07-07,1,28.9140481667,0,0
584,2018-07-08,3,43.0244261666,0,0
584,2018-07-09,2,376.075366,2,0
584,2018-07-10,0,0,0,0
584,2018-07-11,0,0,0,0
584,2018-07-12,0,0,0,0
584,2018-07-13,0,0,0,0
584,2018-07-14,1,5.89860666667,0,0
584,2018-07-15,0,0,0,0
584,2018-07-16,0,0,0,0
584,2018-07-17,0,0,0,0
584,2018-07-18,0,0,0,0
584,2018-07-19,0,0,0,0
584,2018-07-20,0,0,0,0
584,2018-07-21,1,43.7369321667,0,0
584,2018-07-22,0,0,0,0
584,2018-07-23,0,0,0,0
584,2018-07-24,0,0,0,0
584,2018-07-25,0,0,0,0
584,2018-07-27,0,0,0,0
584,2018-07-28,0,0,0,0
584,2018-07-29,1,135.098283333,1,0
584,2018-07-30,0,0,0,0
584,2018-07-31,0,0,0,0
584,2018-08-01,0,0,0,0
584,2018-08-02,0,0,0,0
584,2018-08-03,0,0,0,0
584,2018-08-04,0,0,0,0
584,2018-08-05,1,32.0836273333,1,0
584,2018-08-06,1,15.8902201667,0,0
584,2018-08-07,0,0,0,0
584,2018-08-08,0,0,0,0
584,2018-08-09,0,0,0,0
584,2018-08-10,1,264.103899667,2,0
584,2018-08-11,1,293.0011525,2,0
584,2018-08-12,1,25.036828,0,0
584,2018-08-13,1,38.4663953333,0,0
584,2018-08-14,0,0,0,0
584,2018-08-15,0,0,0,0
584,2018-08-16,0,0,0,0
584,2018-08-17,0,0,0,0
584,2018-08-18,1,33.604489,0,0
584,2018-08-19,1,3.7995265,0,0
584,2018-08-20,1,29.2298151667,0,0
584,2018-08-21,1,45.5013723333,0,0
584,2018-08-22,0,0,0,0
584,2018-08-23,0,0,0,0
584,2018-08-24,1,9.11630716667,0,0
584,2018-08-25,0,0,0,0
584,2018-08-26,1,115.525641833,0,0
584,2018-08-27,0,0,0,0
585,2018-04-01,2,33.1998111667,1,0
585,2018-04-02,0,0,0,0
585,2018-04-03,2,352.405820167,1,0
585,2018-04-04,1,97.5316638333,0,0
585,2018-04-05,0,0,0,0
585,2018-04-06,1,5.15523083333,0,0
585,2018-04-07,1,46.7130185,1,0
585,2018-04-08,0,0,0,0
585,2018-04-09,1,295.939595333,0,0
585,2018-04-10,2,258.453149833,1,0
585,2018-04-11,2,398.625597333,2,0
585,2018-04-12,1,60.7659666667,1,0
585,2018-04-13,0,0,0,0
585,2018-04-14,1,16.506156,0,0
585,2018-04-15,2,361.409969,1,0
585,2018-04-16,1,2.77799183333,0,0
585,2018-04-17,0,0,0,0
585,2018-04-18,0,0,0,0
585,2018-04-19,1,148.806464667,1,0
585,2018-04-20,0,0,0,0
585,2018-04-21,0,0,0,0
585,2018-04-22,2,87.8797598333,0,0
585,2018-04-23,0,0,0,0
585,2018-04-24,0,0,0,0
585,2018-04-25,2,21.9697391667,1,0
585,2018-04-26,1,40.9143776667,0,0
585,2018-04-27,0,0,0,0
585,2018-04-28,0,0,0,0
585,2018-04-29,1,2.243236,0,0
585,2018-04-30,0,0,0,0
585,2018-05-01,1,2.55120983333,0,0
585,2018-05-02,2,130.341598167,0,0
585,2018-05-03,1,280.115842333,1,0
585,2018-05-04,1,7.6792865,0,0
585,2018-05-05,1,276.089011333,2,0
585,2018-05-06,1,104.332662833,0,0
585,2018-05-07,2,79.257552,0,0
585,2018-05-08,1,375.265803167,2,0
585,2018-05-09,0,0,0,0
585,2018-05-10,0,0,0,0
585,2018-05-11,0,0,0,0
585,2018-05-12,1,37.4278173333,0,0
585,2018-05-13,1,83.7808438333,0,0
585,2018-05-14,3,58.3658734999,0,0
585,2018-05-15,0,0,0,0
585,2018-05-16,0,0,0,0
585,2018-05-17,1,53.7802466667,1,0
585,2018-05-18,2,190.8326435,1,0
585,2018-05-19,4,87.4172611666,1,0
585,2018-05-20,3,84.429897,1,0
585,2018-05-21,0,0,0,0
585,2018-05-22,1,102.002892667,0,0
585,2018-05-23,1,117.755073167,1,0
585,2018-05-24,1,314.396953,1,0
585,2018-05-25,0,0,0,0
585,2018-05-26,1,86.983379,1,0
585,2018-05-27,2,100.396003833,0,0
585,2018-05-28,0,0,0,0
585,2018-05-29,0,0,0,0
585,2018-05-30,0,0,0,0
585,2018-05-31,0,0,0,0
585,2018-06-01,0,0,0,0
585,2018-06-02,1,32.7727465,0,0
585,2018-06-03,0,0,0,0
585,2018-06-04,1,125.389159,1,0
585,2018-06-05,1,217.5122475,1,0
585,2018-06-06,1,91.5890928333,1,0
585,2018-06-07,0,0,0,0
585,2018-06-08,0,0,0,0
585,2018-06-09,0,0,0,0
585,2018-06-10,0,0,0,0
585,2018-06-11,0,0,0,0
585,2018-06-12,0,0,0,0
585,2018-06-13,1,203.788973833,1,0
585,2018-06-14,1,112.883508,1,0
585,2018-06-15,1,7.11315433333,0,0
585,2018-06-16,1,126.499542,0,0
585,2018-06-17,1,145.292702,1,0
585,2018-06-18,2,161.175932,1,0
585,2018-06-19,2,84.5429213334,1,0
585,2018-06-20,1,2.383796,0,0
585,2018-06-21,0,0,0,0
585,2018-06-22,0,0,0,0
585,2018-06-23,0,0,0,0
585,2018-06-24,1,105.460635,1,0
585,2018-06-25,1,10.2590606667,0,0
585,2018-06-26,0,0,0,0
585,2018-06-27,1,20.902202,0,0
585,2018-06-28,0,0,0,0
585,2018-06-29,0,0,0,0
585,2018-06-30,0,0,0,0
585,2018-07-01,1,20.6867443333,0,0
585,2018-07-02,1,130.56042,1,0
585,2018-07-03,0,0,0,0
585,2018-07-04,0,0,0,0
585,2018-07-05,0,0,0,0
585,2018-07-06,0,0,0,0
585,2018-07-07,0,0,0,0
585,2018-07-08,2,31.8231986667,1,0
585,2018-07-09,2,60.371314,0,0
585,2018-07-10,0,0,0,0
585,2018-07-11,0,0,0,0
585,2018-07-12,0,0,0,0
585,2018-07-13,0,0,0,0
585,2018-07-14,0,0,0,0
585,2018-07-15,0,0,0,0
585,2018-07-16,0,0,0,0
585,2018-07-17,0,0,0,0
585,2018-07-18,0,0,0,0
585,2018-07-19,0,0,0,0
585,2018-07-20,0,0,0,0
585,2018-07-21,0,0,0,0
585,2018-07-22,0,0,0,0
585,2018-07-23,0,0,0,0
585,2018-07-24,0,0,0,0
585,2018-07-25,0,0,0,0
585,2018-07-27,0,0,0,0
585,2018-07-28,2,123.886401334,1,0
585,2018-07-29,1,22.70784,1,0
585,2018-07-30,0,0,0,0
585,2018-07-31,0,0,0,0
585,2018-08-01,0,0,0,0
585,2018-08-02,1,89.5809308333,0,0
585,2018-08-03,1,105.629953667,1,0
585,2018-08-04,1,28.5686293333,1,0
585,2018-08-05,0,0,0,0
585,2018-08-06,0,0,0,0
585,2018-08-07,0,0,0,0
585,2018-08-08,0,0,0,0
585,2018-08-09,2,209.136535,2,0
585,2018-08-10,1,56.0064628333,1,0
585,2018-08-11,1,60.5895591667,0,0
585,2018-08-12,1,5.44945016667,0,0
585,2018-08-13,1,5.16443616667,0,0
585,2018-08-14,0,0,0,0
585,2018-08-15,0,0,0,0
585,2018-08-16,0,0,0,0
585,2018-08-17,1,82.1045881667,0,0
585,2018-08-18,0,0,0,0
585,2018-08-19,0,0,0,0
585,2018-08-20,0,0,0,0
585,2018-08-21,0,0,0,0
585,2018-08-22,0,0,0,0
585,2018-08-23,0,0,0,0
585,2018-08-24,0,0,0,0
585,2018-08-25,0,0,0,0
585,2018-08-26,0,0,0,0
585,2018-08-27,0,0,0,0
586,2018-03-10,0,0,0,0
586,2018-03-11,1,50.4942935,1,0
586,2018-03-12,0,0,0,0
586,2018-03-13,1,27.2449363333,0,0
586,2018-03-14,0,0,0,0
586,2018-03-15,0,0,0,0
586,2018-03-16,0,0,0,0
586,2018-03-17,1,133.789753833,0,0
586,2018-03-18,1,45.836132,0,0
586,2018-03-19,0,0,0,0
586,2018-03-20,0,0,0,0
586,2018-03-21,0,0,0,0
586,2018-03-22,1,114.6647305,0,0
586,2018-03-23,1,414.178743833,1,0
586,2018-03-24,1,212.483684,1,0
586,2018-03-25,1,136.433439833,0,0
586,2018-03-26,1,38.1327875,0,0
586,2018-03-27,0,0,0,0
586,2018-03-28,1,3.5814505,0,0
586,2018-03-29,0,0,0,0
586,2018-03-30,1,12.905616,0,0
586,2018-03-31,2,182.619331666,0,0
586,2018-04-01,1,307.982244667,2,0
586,2018-04-02,1,473.342785833,3,0
586,2018-04-03,2,217.820791667,1,0
586,2018-04-04,2,165.582181333,0,0
586,2018-04-05,1,62.0437725,0,0
586,2018-04-06,1,2.82979566667,0,0
586,2018-04-07,1,91.4463448333,0,0
586,2018-04-08,1,150.449041333,0,0
586,2018-04-09,1,94.4055248333,0,0
586,2018-04-10,1,51.6123743333,1,0
586,2018-04-11,2,32.5596765,0,0
586,2018-04-12,2,22.2586288333,0,0
586,2018-04-13,1,34.8919113333,0,0
586,2018-04-14,1,60.0924928333,0,0
586,2018-04-15,1,82.6076106667,0,0
586,2018-04-16,1,58.4894925,0,0
586,2018-04-17,1,113.4394305,1,0
586,2018-04-18,1,73.4713416667,1,0
586,2018-04-19,0,0,0,0
586,2018-04-20,0,0,0,0
586,2018-04-21,0,0,0,0
586,2018-04-22,0,0,0,0
586,2018-04-23,0,0,0,1
586,2018-04-24,1,8.107796,0,0
586,2018-04-25,0,0,0,0
586,2018-04-26,0,0,0,0
586,2018-04-27,1,31.3616063333,0,0
586,2018-04-28,0,0,0,0
586,2018-04-29,1,127.5761665,0,0
586,2018-04-30,1,6.5130905,0,0
586,2018-05-01,0,0,0,0
586,2018-05-02,0,0,0,0
586,2018-05-03,0,0,0,0
586,2018-05-04,1,127.867380167,1,0
586,2018-05-05,1,24.1384951667,1,0
586,2018-05-06,1,63.4273851667,1,0
586,2018-05-07,1,14.617192,0,0
586,2018-05-08,0,0,0,0
586,2018-05-09,0,0,0,0
586,2018-05-10,0,0,0,0
586,2018-05-11,0,0,0,0
586,2018-05-12,0,0,0,0
586,2018-05-13,0,0,0,0
586,2018-05-14,0,0,0,0
586,2018-05-15,0,0,0,0
586,2018-05-16,0,0,0,0
586,2018-05-17,0,0,0,0
586,2018-05-18,0,0,0,0
586,2018-05-19,0,0,0,0
586,2018-05-20,0,0,0,0
586,2018-05-21,0,0,0,0
586,2018-05-22,0,0,0,0
586,2018-05-23,0,0,0,0
586,2018-05-24,0,0,0,0
586,2018-05-25,0,0,0,0
586,2018-05-26,0,0,0,0
586,2018-05-27,0,0,0,0
586,2018-05-28,0,0,0,0
586,2018-05-29,1,50.2037618333,0,0
586,2018-05-30,0,0,0,0
586,2018-05-31,0,0,0,0
586,2018-06-01,0,0,0,0
586,2018-06-02,0,0,0,0
586,2018-06-03,0,0,0,0
586,2018-06-04,0,0,0,0
586,2018-06-05,0,0,0,0
586,2018-06-06,0,0,0,0
586,2018-06-07,0,0,0,0
586,2018-06-08,1,41.1521765,0,0
586,2018-06-09,1,49.5628426667,0,0
586,2018-06-10,0,0,0,0
586,2018-06-11,0,0,0,0
586,2018-06-12,1,29.7503736667,0,0
586,2018-06-13,0,0,0,0
586,2018-06-14,0,0,0,0
586,2018-06-15,0,0,0,0
586,2018-06-16,0,0,0,0
586,2018-06-17,0,0,0,0
586,2018-06-18,0,0,0,0
586,2018-06-19,0,0,0,0
586,2018-06-20,0,0,0,0
586,2018-06-21,0,0,0,0
586,2018-06-22,1,24.8897746667,0,0
586,2018-06-23,1,20.225963,0,0
586,2018-06-24,1,188.8963375,1,0
586,2018-06-25,2,371.541734166,0,0
586,2018-06-26,1,106.937878667,1,0
586,2018-06-27,2,80.7099926666,0,0
586,2018-06-28,1,67.356978,0,0
586,2018-06-29,2,69.1667396666,0,0
586,2018-06-30,0,0,0,0
586,2018-07-01,0,0,0,0
586,2018-07-02,0,0,0,0
586,2018-07-03,0,0,0,0
586,2018-07-04,0,0,0,0
586,2018-07-05,0,0,0,0
586,2018-07-06,1,63.6452735,0,0
586,2018-07-07,1,35.6518178333,0,0
586,2018-07-08,1,4.703324,0,0
586,2018-07-09,0,0,0,0
586,2018-07-10,2,5.163574,0,0
586,2018-07-11,0,0,0,0
586,2018-07-12,0,0,0,0
586,2018-07-13,0,0,0,0
586,2018-07-14,0,0,0,0
586,2018-07-15,0,0,0,0
586,2018-07-16,0,0,0,0
586,2018-07-17,0,0,0,0
586,2018-07-18,0,0,0,0
586,2018-07-19,0,0,0,0
586,2018-07-20,0,0,0,0
586,2018-07-21,0,0,0,0
586,2018-07-22,0,0,0,0
586,2018-07-23,0,0,0,0
586,2018-07-24,0,0,0,0
586,2018-07-25,0,0,0,0
586,2018-07-27,0,0,0,0
586,2018-07-28,0,0,0,0
586,2018-07-29,0,0,0,0
586,2018-07-30,0,0,0,0
586,2018-07-31,0,0,0,0
586,2018-08-01,0,0,0,0
586,2018-08-02,0,0,0,0
586,2018-08-03,0,0,0,0
586,2018-08-04,0,0,0,0
586,2018-08-05,0,0,0,0
586,2018-08-06,0,0,0,0
586,2018-08-07,0,0,0,0
586,2018-08-08,0,0,0,0
586,2018-08-09,0,0,0,0
586,2018-08-10,0,0,0,0
586,2018-08-11,0,0,0,0
586,2018-08-12,0,0,0,0
586,2018-08-13,0,0,0,0
586,2018-08-14,0,0,0,0
586,2018-08-15,0,0,0,0
586,2018-08-16,0,0,0,0
586,2018-08-17,0,0,0,0
586,2018-08-18,0,0,0,0
586,2018-08-19,0,0,0,0
586,2018-08-20,0,0,0,0
586,2018-08-21,0,0,0,0
586,2018-08-22,0,0,0,0
586,2018-08-23,0,0,0,0
586,2018-08-24,0,0,0,0
586,2018-08-25,0,0,0,0
586,2018-08-26,0,0,0,0
586,2018-08-27,0,0,0,0
587,2017-11-10,0,0,0,0
587,2017-11-11,2,86.9333113333,0,0
587,2017-11-12,1,19.1369063333,0,0
587,2017-11-13,0,0,0,0
587,2017-11-14,0,0,0,0
587,2017-11-15,0,0,0,0
587,2017-11-16,2,39.6443421666,0,0
587,2017-11-17,1,67.6716038333,0,0
587,2017-11-18,1,48.3320965,0,0
587,2017-11-19,0,0,0,0
587,2017-11-20,0,0,0,0
587,2017-11-21,0,0,0,0
587,2017-11-22,0,0,0,0
587,2017-11-23,0,0,0,0
587,2017-11-24,1,43.945538,0,0
587,2017-11-25,0,0,0,0
587,2017-11-26,1,12.0212306667,0,0
587,2017-11-27,1,10.1963763333,0,0
587,2017-11-28,0,0,0,0
587,2017-11-29,0,0,0,0
587,2017-11-30,1,16.306255,0,0
587,2017-12-01,0,0,0,0
587,2017-12-02,1,63.6785495,0,0
587,2017-12-03,0,0,0,0
587,2017-12-04,0,0,0,0
587,2017-12-05,0,0,0,0
587,2017-12-06,0,0,0,0
587,2017-12-07,0,0,0,0
587,2017-12-08,0,0,0,0
587,2017-12-09,0,0,0,0
587,2017-12-10,0,0,0,0
587,2017-12-11,0,0,0,0
587,2017-12-12,0,0,0,0
587,2017-12-13,0,0,0,0
587,2017-12-14,1,75.770372,1,0
587,2017-12-15,0,0,0,0
587,2017-12-16,1,69.9438475,0,0
587,2017-12-17,1,28.2548495,0,0
587,2017-12-18,0,0,0,0
587,2017-12-19,0,0,0,0
587,2017-12-20,0,0,0,0
587,2017-12-21,0,0,0,0
587,2017-12-22,1,109.213510833,0,0
587,2017-12-23,0,0,0,0
587,2017-12-24,1,4.32010583333,0,0
587,2017-12-25,0,0,0,0
587,2017-12-26,1,12.164158,0,0
587,2017-12-27,1,30.4752646667,0,0
587,2017-12-28,0,0,0,0
587,2017-12-29,0,0,0,0
587,2017-12-30,1,25.2782336667,0,0
587,2017-12-31,0,0,0,0
587,2018-01-01,0,0,0,0
587,2018-01-02,0,0,0,0
587,2018-01-03,0,0,0,0
587,2018-01-04,0,0,0,0
587,2018-01-05,1,52.0250248333,0,0
587,2018-01-06,1,89.8223068333,1,0
587,2018-01-07,1,46.273699,0,0
587,2018-01-08,1,63.815251,1,0
587,2018-01-09,0,0,0,0
587,2018-01-10,0,0,0,0
587,2018-01-11,0,0,0,0
587,2018-01-12,0,0,0,0
587,2018-01-13,1,57.5380753333,0,0
587,2018-01-14,1,65.3344306667,0,0
587,2018-01-15,1,48.1205585,0,0
587,2018-01-16,0,0,0,0
587,2018-01-17,0,0,0,0
587,2018-01-18,1,15.3606875,0,0
587,2018-01-19,1,46.460889,0,0
587,2018-01-20,0,0,0,0
587,2018-01-21,1,6.07785916667,0,0
587,2018-01-22,0,0,0,0
587,2018-01-23,0,0,0,0
587,2018-01-24,0,0,0,0
587,2018-01-25,0,0,0,0
587,2018-01-26,0,0,0,0
587,2018-01-27,0,0,0,0
587,2018-01-28,0,0,0,0
587,2018-01-29,0,0,0,0
587,2018-01-30,0,0,0,0
587,2018-01-31,0,0,0,0
587,2018-02-01,0,0,0,0
587,2018-02-02,0,0,0,0
587,2018-02-03,1,7.18140433333,0,0
587,2018-02-04,0,0,0,0
587,2018-02-05,1,63.1001496667,0,0
587,2018-02-06,0,0,0,0
587,2018-02-07,0,0,0,0
587,2018-02-08,1,67.7916926667,2,0
587,2018-02-09,0,0,0,0
587,2018-02-10,0,0,0,0
587,2018-02-11,2,35.2748516666,2,0
587,2018-02-12,0,0,0,0
587,2018-02-13,0,0,0,0
587,2018-02-14,0,0,0,0
587,2018-02-15,1,130.625179333,0,0
587,2018-02-16,0,0,0,0
587,2018-02-17,0,0,0,0
587,2018-02-18,0,0,0,0
587,2018-02-19,0,0,0,0
587,2018-02-20,0,0,0,0
587,2018-02-21,1,110.043815,0,0
587,2018-02-22,1,64.6877123333,0,0
587,2018-02-23,1,77.1121251667,0,0
587,2018-02-24,1,21.5806958333,0,0
587,2018-02-25,2,67.2366216666,1,0
587,2018-02-26,0,0,0,0
587,2018-02-27,0,0,0,0
587,2018-02-28,0,0,0,0
587,2018-03-01,1,15.6544475,0,0
587,2018-03-02,0,0,0,0
587,2018-03-03,0,0,0,0
587,2018-03-04,0,0,0,0
587,2018-03-05,0,0,0,0
587,2018-03-06,0,0,0,0
587,2018-03-07,1,95.8472418333,0,0
587,2018-03-08,1,259.191882833,0,0
587,2018-03-09,2,300.775782667,0,0
587,2018-03-10,1,4.7710085,0,0
587,2018-03-11,1,50.21211,1,0
587,2018-03-12,1,4.78947916667,0,0
587,2018-03-13,0,0,0,0
587,2018-03-14,0,0,0,0
587,2018-03-15,0,0,0,0
587,2018-03-16,0,0,0,0
587,2018-03-17,0,0,0,0
587,2018-03-18,1,34.3927251667,0,0
587,2018-03-19,2,65.0298968334,1,0
587,2018-03-20,0,0,0,0
587,2018-03-21,0,0,0,0
587,2018-03-22,0,0,0,0
587,2018-03-23,0,0,0,0
587,2018-03-24,0,0,0,0
587,2018-03-25,0,0,0,0
587,2018-03-26,1,6.58947583333,0,0
587,2018-03-27,0,0,0,0
587,2018-03-28,1,4.6397985,0,0
587,2018-03-29,1,51.1521025,0,0
587,2018-03-30,0,0,0,0
587,2018-03-31,0,0,0,0
587,2018-04-01,0,0,0,0
587,2018-04-02,0,0,0,0
587,2018-04-03,0,0,0,0
587,2018-04-04,0,0,0,0
587,2018-04-05,0,0,0,0
587,2018-04-06,0,0,0,0
587,2018-04-07,0,0,0,0
587,2018-04-08,0,0,0,0
587,2018-04-09,0,0,0,0
587,2018-04-10,0,0,0,0
587,2018-04-11,0,0,0,0
587,2018-04-12,0,0,0,0
587,2018-04-13,0,0,0,0
587,2018-04-14,0,0,0,0
587,2018-04-15,0,0,0,0
587,2018-04-16,0,0,0,0
587,2018-05-28,0,0,0,0
587,2018-05-29,0,0,0,0
587,2018-05-30,0,0,0,0
587,2018-05-31,0,0,0,0
587,2018-06-01,1,9.64132116667,0,0
587,2018-06-02,0,0,0,0
587,2018-06-03,0,0,0,0
587,2018-06-04,0,0,0,0
587,2018-06-05,0,0,0,0
587,2018-06-06,0,0,0,0
587,2018-06-07,1,16.7006195,0,0
587,2018-06-08,0,0,0,0
587,2018-06-09,0,0,0,0
587,2018-06-10,0,0,0,0
587,2018-06-11,0,0,0,0
587,2018-06-12,0,0,0,0
587,2018-06-13,0,0,0,0
587,2018-06-14,0,0,0,0
587,2018-06-15,0,0,0,0
587,2018-06-16,0,0,0,0
587,2018-06-17,0,0,0,0
587,2018-06-18,0,0,0,0
587,2018-06-19,0,0,0,0
587,2018-06-20,0,0,0,0
587,2018-06-21,0,0,0,0
587,2018-06-22,0,0,0,0
587,2018-06-23,0,0,0,0
587,2018-06-24,1,2.2003145,0,0
587,2018-06-25,1,20.7682903333,0,0
587,2018-06-26,0,0,0,0
587,2018-06-27,0,0,0,0
587,2018-06-28,0,0,0,0
587,2018-06-29,1,61.4710728333,0,0
587,2018-06-30,0,0,0,0
587,2018-07-01,1,37.2690336667,0,0
587,2018-07-02,0,0,0,0
587,2018-07-03,0,0,0,0
587,2018-07-04,0,0,0,0
587,2018-07-05,0,0,0,0
587,2018-07-06,0,0,0,0
587,2018-07-07,0,0,0,0
587,2018-07-08,2,20.169759,0,0
587,2018-07-09,0,0,0,0
587,2018-07-10,0,0,0,0
587,2018-07-11,0,0,0,0
587,2018-07-12,0,0,0,0
587,2018-07-13,0,0,0,0
587,2018-07-14,1,25.4836806667,0,0
587,2018-07-15,0,0,0,0
587,2018-07-16,0,0,0,0
587,2018-07-17,0,0,0,0
587,2018-07-18,0,0,0,0
587,2018-07-19,0,0,0,0
587,2018-07-20,0,0,0,0
587,2018-07-21,0,0,0,0
587,2018-07-22,0,0,0,0
587,2018-07-23,0,0,0,0
587,2018-07-24,0,0,0,0
587,2018-07-25,0,0,0,0
587,2018-07-27,0,0,0,0
587,2018-07-28,0,0,0,0
587,2018-07-29,1,32.4056845,0,0
587,2018-07-30,2,86.832787,2,0
587,2018-07-31,1,42.6804523333,2,0
587,2018-08-01,1,93.2424386667,1,0
587,2018-08-02,1,74.9734053333,0,0
587,2018-08-03,1,87.0385298333,1,0
587,2018-08-04,0,0,0,0
587,2018-08-05,1,72.7497125,1,0
587,2018-08-06,0,0,0,0
587,2018-08-07,0,0,0,0
587,2018-08-08,0,0,0,0
587,2018-08-09,0,0,0,0
587,2018-08-10,1,21.3844398333,0,0
587,2018-08-11,1,18.4223953333,0,0
587,2018-08-12,0,0,0,0
587,2018-08-13,0,0,0,0
587,2018-08-14,0,0,0,0
587,2018-08-15,0,0,0,0
587,2018-08-16,0,0,0,0
587,2018-08-17,1,27.1345846667,0,0
587,2018-08-18,1,16.22449,0,0
587,2018-08-19,1,12.80344,0,0
587,2018-08-20,0,0,0,0
587,2018-08-21,1,67.8199525,0,0
587,2018-08-22,0,0,0,0
587,2018-08-23,0,0,0,0
587,2018-08-24,1,73.8863033333,0,0
587,2018-08-25,1,25.589444,1,0
587,2018-08-26,2,20.6800393333,0,0
587,2018-08-27,0,0,0,0
588,2018-04-02,0,0,0,0
588,2018-04-03,0,0,0,0
588,2018-04-04,0,0,0,0
588,2018-04-05,0,0,0,0
588,2018-04-06,0,0,0,0
588,2018-04-07,1,73.5748116667,0,0
588,2018-04-08,1,11.0603028333,0,0
588,2018-04-09,1,58.8706855,1,0
588,2018-04-10,1,13.5545595,0,0
588,2018-04-11,1,57.727188,0,0
588,2018-04-12,1,53.2962306667,0,0
588,2018-04-13,1,120.9498675,0,0
588,2018-04-14,1,121.487960167,2,0
588,2018-04-15,1,80.2085426667,0,0
588,2018-04-16,1,79.8349851667,0,0
588,2018-04-17,1,83.0177445,0,0
588,2018-04-18,1,143.966919167,1,0
588,2018-04-19,0,0,0,0
588,2018-04-20,0,0,0,0
588,2018-04-21,0,0,0,0
588,2018-04-22,0,0,0,0
588,2018-04-23,0,0,0,0
588,2018-04-24,0,0,0,0
588,2018-04-25,0,0,0,0
588,2018-04-26,0,0,0,0
588,2018-04-27,1,165.0902235,1,0
588,2018-04-28,1,87.6524863333,1,0
588,2018-04-29,1,36.3557875,0,0
588,2018-04-30,1,69.35869,0,0
588,2018-05-01,0,0,0,0
588,2018-05-02,0,0,0,0
588,2018-05-03,1,22.2213746667,0,0
588,2018-05-04,2,140.345783167,2,0
588,2018-05-05,2,29.719961,0,0
588,2018-05-06,0,0,0,0
588,2018-05-07,1,84.12826,0,0
588,2018-05-08,1,46.6620986667,0,0
588,2018-05-09,0,0,0,0
588,2018-05-10,0,0,0,0
588,2018-05-11,1,8.74448416667,0,0
588,2018-05-12,1,76.4003388333,0,0
588,2018-05-13,0,0,0,0
588,2018-05-14,1,164.825188,0,0
588,2018-05-15,0,0,0,0
588,2018-05-16,0,0,0,0
588,2018-05-17,0,0,0,0
588,2018-05-18,1,85.2716263333,0,0
588,2018-05-19,1,29.5633986667,1,0
588,2018-05-20,1,63.79127,0,0
588,2018-05-21,1,54.7334065,1,0
588,2018-05-22,1,111.169465833,1,0
588,2018-05-23,0,0,0,0
588,2018-05-24,0,0,0,0
588,2018-05-25,0,0,0,0
588,2018-05-26,1,20.8868855,0,0
588,2018-05-27,1,64.2021528333,0,0
588,2018-05-28,0,0,0,0
588,2018-05-29,0,0,0,0
588,2018-05-30,0,0,0,0
588,2018-05-31,0,0,0,0
588,2018-06-01,0,0,0,0
588,2018-06-02,1,21.4625155,0,0
588,2018-06-03,0,0,0,0
588,2018-06-04,0,0,0,0
588,2018-06-05,0,0,0,0
588,2018-06-06,0,0,0,0
588,2018-06-07,0,0,0,0
588,2018-06-08,0,0,0,0
588,2018-06-09,0,0,0,0
588,2018-06-10,1,77.004635,0,0
588,2018-06-11,1,98.09467,0,0
588,2018-06-12,1,6.53785366667,0,0
588,2018-06-13,0,0,0,0
588,2018-06-14,1,20.6420086667,1,0
588,2018-06-15,1,90.4805355,1,0
588,2018-06-16,0,0,0,0
588,2018-06-17,1,6.68421616667,0,0
588,2018-06-18,1,108.862184667,0,0
588,2018-06-19,0,0,0,0
588,2018-06-20,0,0,0,0
588,2018-06-21,0,0,0,0
588,2018-06-22,1,75.5023345,1,0
588,2018-06-23,1,76.0690143333,1,0
588,2018-06-24,1,3.72146666667,0,0
588,2018-06-25,1,25.4526003333,0,0
588,2018-06-26,1,83.6617841667,0,0
588,2018-06-27,1,22.6818525,0,0
588,2018-06-28,0,0,0,0
588,2018-06-29,1,21.0955286667,0,0
588,2018-06-30,0,0,0,0
588,2018-07-01,0,0,0,0
588,2018-07-02,0,0,0,0
588,2018-07-03,0,0,0,0
588,2018-07-04,0,0,0,0
588,2018-07-05,0,0,0,0
588,2018-07-06,0,0,0,0
588,2018-07-07,0,0,0,0
588,2018-07-08,1,56.053898,0,0
